dx1,dy1,dz1,dx2,dy2,dz2,dq1_max[deg],dq1_mean[deg],dq2_max[deg],dq2_mean[deg]
0.0,0.0,-2.6000000000000085,0.0,0.0,0.0,0.39506178233106937,0.08450095390598522,0.10823883037660664,0.01380575513974892
0.0,0.0,-2.500000000000009,0.0,0.0,0.0,0.37992756808281314,0.08125731204851608,0.10406880931573426,0.01327614852175525
0.0,0.0,-2.4000000000000092,0.0,0.0,0.0,0.3647885018881638,0.07801323341136977,0.09989934814747414,0.012746496169996452
0.0,0.0,-2.3000000000000096,0.0,0.0,0.0,0.34964458551661437,0.0747687178032505,0.09573044677591724,0.012216798126823738
0.0,0.0,-2.20000000000001,0.0,0.0,0.0,0.3344958207423119,0.07152376503284565,0.0915621051055382,0.011687054434685607
0.0,0.0,-2.1000000000000103,0.0,0.0,0.0,0.31934220934407165,0.06827837490882072,0.0873943230419485,0.011157265136155056
0.0,0.0,-2.0000000000000107,0.0,0.0,0.0,0.3041837531054341,0.06503254723981369,0.08322710048838644,0.010627430273826436
0.0,0.0,-1.900000000000011,0.0,0.0,0.0,0.28902045381460084,0.06178628183445858,0.07906043735050616,0.010097549890459101
0.0,0.0,-1.8000000000000114,0.0,0.0,0.0,0.273852313264463,0.058539578501348284,0.07489433353259756,0.009567624028852136
0.0,0.0,-1.7000000000000117,0.0,0.0,0.0,0.2586793332525801,0.05529243704907446,0.0707287889391921,0.009037652731917537
0.0,0.0,-1.600000000000012,0.0,0.0,0.0,0.24350151558122946,0.05204485728619442,0.06656380347533286,0.00850763604265632
0.0,0.0,-1.5000000000000124,0.0,0.0,0.0,0.22831886205739949,0.048796839021258503,0.062399377045650795,0.007977574004163698
0.0,0.0,-1.4000000000000128,0.0,0.0,0.0,0.2131313744926544,0.04554838206278446,0.05823550955487633,0.007447466659616823
0.0,0.0,-1.3000000000000131,0.0,0.0,0.0,0.19793905470343276,0.042299486219286045,0.05407220090795306,0.006917314052295346
0.0,0.0,-1.2000000000000135,0.0,0.0,0.0,0.18274190451070638,0.03905015129924111,0.04990945100918509,0.006387116225558235
0.0,0.0,-1.1000000000000139,0.0,0.0,0.0,0.16753992574025744,0.0358003771111245,0.04574725976411287,0.00585687322287542
0.0,0.0,-1.0000000000000142,0.0,0.0,0.0,0.1523331202224938,0.03255016346337965,0.04158562707725366,0.005326585087794998
0.0,0.0,-0.9000000000000146,0.0,0.0,0.0,0.13712148979254835,0.029299510164444605,0.03742455285332369,0.004796251863954751
0.0,0.0,-0.8000000000000149,0.0,0.0,0.0,0.12190503629026495,0.02604841702273046,0.03326403699789182,0.004265873595105044
0.0,0.0,-0.7000000000000153,0.0,0.0,0.0,0.1066837615601628,0.022796883846626478,0.029104079414992157,0.003735450325056053
0.0,0.0,-0.6000000000000156,0.0,0.0,0.0,0.09145794959719211,0.01954491044451808,0.024944680010335674,0.0032049820977426446
0.0,0.0,-0.500000000000016,0.0,0.0,0.0,0.07622767458922652,0.0162887442719691,0.02078583868861017,0.0026711185889807566
0.0,0.0,-0.40000000000001634,0.0,0.0,0.0,0.060992310663117166,0.013031886901428714,0.016627555354531864,0.0021369885660440196
0.0,0.0,-0.3000000000000167,0.0,0.0,0.0,0.0457518595262556,0.009774583986663683,0.012469829913811736,0.0016028116523522861
0.0,0.0,-0.20000000000001705,0.0,0.0,0.0,0.030506322891056925,0.006516835329986235,0.008312662270981264,0.0010685878911721805
0.0,0.0,-0.10000000000001741,0.0,0.0,0.0,0.0152557024748603,0.003258640733680705,0.004156052331069304,0.000534317325892733
0.0,0.0,-1.7763568394002505e-14,0.0,0.0,0.0,1.4210854715202004e-14,2.0105870706457492e-15,1.4210854715202004e-14,2.220923259425861e-16
0.0,0.0,0.09999999999998188,0.0,0.0,0.0,0.015260782806159057,0.003259087068809074,0.004155494818405714,0.000534364042965003
0.0,0.0,0.19999999999998153,0.0,0.0,0.0,0.03052664421131368,0.006518620670540429,0.008310432217868424,0.0010687747593152914
0.0,0.0,0.29999999999998117,0.0,0.0,0.0,0.04579758247813004,0.009778601003006173,0.012464812293828231,0.0016032321053096653
0.0,0.0,0.3999999999999808,0.0,0.0,0.0,0.061073595864385766,0.013039028264036388,0.016618635140730476,0.0021377360370893445
0.0,0.0,0.49999999999998046,0.0,0.0,0.0,0.07635468262271417,0.016299902651493774,0.020771900853659986,0.0026722865107152985
0.0,0.0,0.5999999999999801,0.0,0.0,0.0,0.09164084100089553,0.01956122436325181,0.024924609527403163,0.0032068834821482825
0.0,0.0,0.6999999999999797,0.0,0.0,0.0,0.10693206924166532,0.022822993597216484,0.029076761256007444,0.00374152690723949
0.0,0.0,0.7999999999999794,0.0,0.0,0.0,0.12222836558272832,0.026085210551315845,0.03322835613512609,0.00427621674178024
0.0,0.0,0.899999999999979,0.0,0.0,0.0,0.13752972825684395,0.029347875423494485,0.037379394258678644,0.004810952941428107
0.0,0.0,0.9999999999999787,0.0,0.0,0.0,0.1528361554917126,0.03261098841172196,0.04152987572172151,0.005345735461773727
0.0,0.0,1.0999999999999783,0.0,0.0,0.0,0.16814764551011052,0.035874549713995584,0.04567980061871424,0.00588056425830164
0.0,0.0,1.199999999999978,0.0,0.0,0.0,0.18346419652974078,0.03913855952831483,0.04982916904435797,0.006415439286397606
0.0,0.0,1.2999999999999776,0.0,0.0,0.0,0.19878580676333968,0.04240301805272732,0.05397798109332541,0.006950360501360652
0.0,0.0,1.3999999999999773,0.0,0.0,0.0,0.21411247441862002,0.045667925485279606,0.058126236859990854,0.0074853278583856975
0.0,0.0,1.499999999999977,0.0,0.0,0.0,0.22944419769828528,0.04893328202404705,0.06227393643882806,0.00802034131257061
0.0,0.0,1.5999999999999766,0.0,0.0,0.0,0.2447809748000438,0.052199087867127306,0.06642107992450974,0.008555400818929207
0.0,0.0,1.6999999999999762,0.0,0.0,0.0,0.2601228039165804,0.055465343212639656,0.07056766741155229,0.009090506332373656
0.0,0.0,1.7999999999999758,0.0,0.0,0.0,0.2754696832355634,0.058732048258721095,0.07471369899447211,0.009625657807717214
0.0,0.0,1.8999999999999755,0.0,0.0,0.0,0.290821610939652,0.06199920320352521,0.07885917476730242,0.010160855199671448
0.0,0.0,1.9999999999999751,0.0,0.0,0.0,0.3061785852064389,0.06526680824522743,0.08300409482478699,0.010696098462861355
0.0,0.0,2.0999999999999748,0.0,0.0,0.0,0.3215406042086215,0.06853486358202585,0.08714845926139958,0.011231387551816262
0.0,0.0,2.1999999999999744,0.0,0.0,0.0,0.33690766611372425,0.071803369412133,0.09129226817132974,0.011766722420959948
0.0,0.0,2.299999999999974,0.0,0.0,0.0,0.35227976908436887,0.07507232593378654,0.09543552164895175,0.012302103024625177
0.0,0.0,2.3999999999999737,0.0,0.0,0.0,0.367656911278047,0.0783417333452328,0.09957821978854042,0.012837529317044342
0.0,0.0,2.4999999999999734,0.0,0.0,0.0,0.38303909084731913,0.08161159184474373,0.10372036268445584,0.013373001252354286
0.0,0.0,2.599999999999973,0.0,0.0,0.0,0.3984263059396653,0.08488190163061544,0.10786195043108648,0.013908518784601939
0.0,0.0,2.6999999999999726,0.0,0.0,0.0,0.41381855469757056,0.08815266290115113,0.11200298312249402,0.014444081867725313
0.0,0.0,2.7999999999999723,0.0,0.0,0.0,0.4292158352583968,0.09142387585467102,0.11614346085283955,0.014979690455563858
0.0,0.0,2.899999999999972,0.0,0.0,0.0,0.44461814575461034,0.09469554068952157,0.12028338371646896,0.015515344501870577
0.0,0.0,2.9999999999999716,0.0,0.0,0.0,0.4600254843135332,0.09796962683985229,0.1244227518077281,0.016052963034153808
0.0,0.0,3.0999999999999712,0.0,0.0,0.0,0.4754378490575206,0.1012462728720405,0.12856156522032336,0.016592679041991448
0.0,0.0,3.199999999999971,0.0,0.0,0.0,0.49085523810381915,0.10452337625329441,0.13269982404898428,0.017132442676698924
0.0,0.0,3.2999999999999705,0.0,0.0,0.0,0.5062776495647157,0.1078009371882409,0.13683752838697671,0.017672253892741064
0.0,0.0,3.39999999999997,0.0,0.0,0.0,0.5217050815473883,0.11107895588154687,0.14097467832938548,0.018212112644522722
0.0,0.0,3.49999999999997,0.0,0.0,0.0,0.5371375321540057,0.11435743253788695,0.14511127396934853,0.01875201888631081
0.0,0.0,3.5999999999999694,0.0,0.0,0.0,0.5525749994816991,0.11763636736197478,0.1492473154015812,0.019291972572306956
0.0,0.0,3.699999999999969,0.0,0.0,0.0,0.5680174816225119,0.12091576055853191,0.15338280271963356,0.01983197365658559
0.0,0.0,3.7999999999999687,0.0,0.0,0.0,0.5834649766634641,0.12419561233231748,0.1575177360179083,0.020372022093146678
0.0,0.0,3.8999999999999684,0.0,0.0,0.0,0.5989174826865735,0.1274759228881112,0.1616521153898134,0.020912117835863636
0.0,0.0,3.999999999999968,0.0,0.0,0.0,0.6143749977687136,0.13075669243070856,0.16578594092979415,0.021452260838537757
0.0,0.0,4.099999999999968,0.0,0.0,0.0,0.629837519981777,0.13403792116493332,0.1699192127314859,0.021992451054849954
0.0,0.0,4.199999999999967,0.0,0.0,0.0,0.6453050473925614,0.1373196092956321,0.174051930888794,0.022532688438390375
0.0,0.0,4.299999999999967,0.0,0.0,0.0,0.6607775780628486,0.14060175702767339,0.1781840954960643,0.02307297294266079
0.0,0.0,4.399999999999967,0.0,0.0,0.0,0.6762551100493468,0.14388436456594667,0.18231570664632102,0.02361330452102906
0.0,0.0,4.499999999999966,0.0,0.0,0.0,0.6917376414036553,0.14716743211536612,0.1864467644340806,0.024153683126798536
0.0,0.0,4.599999999999966,0.0,0.0,0.0,0.7072251701723999,0.1504509598808659,0.19057726895258043,0.024694108713147877
0.0,0.0,4.6999999999999655,0.0,0.0,0.0,0.7227176943970903,0.1537349480674008,0.1947072202963369,0.025234581233179385
0.0,0.0,4.799999999999965,0.0,0.0,0.0,0.7382152121141488,0.15701939687994584,0.1988366185582322,0.025775100639858987
0.0,0.0,4.899999999999965,0.0,0.0,0.0,0.7537177213550521,0.16030430652350441,0.2029654638326832,0.02631566688609154
0.0,0.0,4.9999999999999645,0.0,0.0,0.0,0.7692252201460548,0.16358966748076148,0.20709375621279946,0.026856231410345155
