dx1,dy1,dz1,dx2,dy2,dz2,dq1_max[deg],dq1_mean[deg],dq2_max[deg],dq2_mean[deg]
0.0,0.0,0.0,0.0,0.0,-1.1000000000000139,0.1453937374193437,0.05551401683923899,0.06638793771412566,0.0036445165439775687
0.0,0.0,0.0,0.0,0.0,-1.0000000000000142,0.13215654610389294,0.05046930018402876,0.06034559922763094,0.0033132881302328342
0.0,0.0,0.0,0.0,0.0,-0.9000000000000146,0.11892326985609358,0.04542418328308028,0.054304674506283845,0.002982041446028015
0.0,0.0,0.0,0.0,0.0,-0.8000000000000149,0.10569390891333796,0.04037866540864193,0.048265163724806825,0.0026507764966570064
0.0,0.0,0.0,0.0,0.0,-0.7000000000000153,0.09246846351044269,0.03533274583285401,0.04222706705709811,0.0023194932874511915
0.0,0.0,0.0,0.0,0.0,-0.6000000000000156,0.0792469338797197,0.030286423827734898,0.03619038467617486,0.0019881918237521223
0.0,0.0,0.0,0.0,0.0,-0.500000000000016,0.06602932025093722,0.025239698665191344,0.030155116754244204,0.0016568721109423224
0.0,0.0,0.0,0.0,0.0,-0.40000000000001634,0.05281562285129482,0.02019256961702456,0.0241212634628738,0.0013255341544137543
0.0,0.0,0.0,0.0,0.0,-0.3000000000000167,0.03960584190549099,0.015145035954904629,0.01808882497230968,0.0009941779595941393
0.0,0.0,0.0,0.0,0.0,-0.20000000000001705,0.026399977635694682,0.010097096950405378,0.012057801452556305,0.0006628035319300093
0.0,0.0,0.0,0.0,0.0,-0.10000000000001741,0.013198030261481364,0.0050487518749868995,0.006028193072367571,0.0003314108768954005
0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-14,1.4210854715202004e-14,1.2779430549716429e-15,1.4210854715202004e-14,8.305681885750739e-17
0.0,0.0,0.0,0.0,0.0,0.09999999999998188,0.013194112934218793,0.005049159403309092,0.006026777597327282,0.00033142909324784076
0.0,0.0,0.0,0.0,0.0,0.19999999999998153,0.026384308329088668,0.010098727063809274,0.012052139553205166,0.0006628763972900578
0.0,0.0,0.0,0.0,0.0,0.29999999999998117,0.03957058597511676,0.015148703710472469,0.01807608570199193,0.0009943419065501146
0.0,0.0,0.0,0.0,0.0,0.3999999999999808,0.052752945665265116,0.020199090072362744,0.024098615878799023,0.0013258256154318232
0.0,0.0,0.0,0.0,0.0,0.49999999999998046,0.06593138719503955,0.025249886878665778,0.03011972991970424,0.001657327518302324
0.0,0.0,0.0,0.0,0.0,0.5999999999999801,0.07910591036246117,0.030301094858658215,0.03613942766145328,0.001988847609518891
0.0,0.0,0.0,0.0,0.0,0.6999999999999797,0.09227651496799538,0.0353527147417157,0.04215770894180082,0.002320385883401867
0.0,0.0,0.0,0.0,0.0,0.7999999999999794,0.10544320081474723,0.04040474725732702,0.04817457359911259,0.00265194233423624
0.0,0.0,0.0,0.0,0.0,0.899999999999979,0.11860596770815235,0.04545719313506322,0.05419002147264962,0.002983516956301189
0.0,0.0,0.0,0.0,0.0,0.9999999999999787,0.13176481545630025,0.050510053104602146,0.06020405240245452,0.003315109743841948
0.0,0.0,0.0,0.0,0.0,1.0999999999999783,0.14491974386969275,0.055563327895718474,0.06621666622947942,0.003646720691070791
0.0,0.0,0.0,0.0,0.0,1.199999999999978,0.15807102607430323,0.060617160142953035,0.07222786279550064,0.003979066470022088
0.0,0.0,0.0,0.0,0.0,1.2999999999999776,0.17121985756578795,0.06567217169314372,0.07823764194286298,0.004315283446601557
0.0,0.0,0.0,0.0,0.0,1.3999999999999773,0.18436476803598012,0.07072307609407545,0.08424600351503386,0.004651386237183345
0.0,0.0,0.0,0.0,0.0,1.499999999999977,0.19750576258486063,0.0757697538491418,0.0902540297143446,0.004987095641005748
0.0,0.0,0.0,0.0,0.0,1.5999999999999766,0.21064285159829055,0.08081581093844503,0.09626388870522362,0.0053219633147905746
0.0,0.0,0.0,0.0,0.0,1.6999999999999762,0.22377601899407296,0.08586228128489809,0.10227232327665092,0.0056568486706384865
0.0,0.0,0.0,0.0,0.0,1.7999999999999758,0.2369052645976133,0.09090916561258543,0.10827933328211259,0.005991751702301473
0.0,0.0,0.0,0.0,0.0,1.8999999999999755,0.25003058823672575,0.09595646464566936,0.11428491857566314,0.006326672403504199
0.0,0.0,0.0,0.0,0.0,1.9999999999999751,0.2631519897417398,0.10100417910840963,0.12028907901220975,0.006661610767965497
0.0,0.0,0.0,0.0,0.0,2.0999999999999748,0.2762694689454648,0.10605230972513854,0.12629181444761173,0.006996566789342155
0.0,0.0,0.0,0.0,0.0,2.1999999999999744,0.289383025683172,0.111100857220279,0.13229312473823995,0.007331540461290774
0.0,0.0,0.0,0.0,0.0,2.299999999999974,0.30249265979258766,0.11614982231833311,0.1382930097414743,0.0076665317774368335
0.0,0.0,0.0,0.0,0.0,2.3999999999999737,0.3155983711139996,0.12119920574389553,0.14429146931544778,0.008001540731373175
0.0,0.0,0.0,0.0,0.0,2.4999999999999734,0.32870015949001186,0.12624900822161908,0.15028850331908927,0.008336567316658699
0.0,0.0,0.0,0.0,0.0,2.599999999999973,0.34179802476579013,0.13129923047625539,0.15628411161215183,0.008671611526850847
0.0,0.0,0.0,0.0,0.0,2.6999999999999726,0.35489196678894785,0.13634987323262915,0.1622782940549996,0.009006673355449121
0.0,0.0,0.0,0.0,0.0,2.7999999999999723,0.3679819854095676,0.14140093721563923,0.16827105050910518,0.00934175279594396
0.0,0.0,0.0,0.0,0.0,2.899999999999972,0.3810680804801265,0.14645242315025053,0.17426238083636747,0.009676849841796736
0.0,0.0,0.0,0.0,0.0,2.9999999999999716,0.3941502518556028,0.15150433176152858,0.1802522848997512,0.010011964486431081
0.0,0.0,0.0,0.0,0.0,3.0999999999999712,0.40722849939345096,0.156556663774584,0.18624076256304534,0.010347096723262422
0.0,0.0,0.0,0.0,0.0,3.199999999999971,0.4203028229534631,0.16160941991461666,0.19222781369046515,0.010682246545659154
0.0,0.0,0.0,0.0,0.0,3.2999999999999705,0.4333732223980107,0.1666626072739628,0.19821343814743386,0.011017413946970311
0.0,0.0,0.0,0.0,0.0,3.39999999999997,0.44643969759182056,0.17171625904101412,0.20419763579998573,0.011352598920523914
0.0,0.0,0.0,0.0,0.0,3.49999999999997,0.4595022484020568,0.176770339761854,0.21018040651483716,0.011687801459601643
0.0,0.0,0.0,0.0,0.0,3.5999999999999694,0.4725608746983454,0.18182485016224656,0.21616175015961403,0.012023021557478556
0.0,0.0,0.0,0.0,0.0,3.699999999999969,0.48561557635274966,0.18687979096801893,0.22214166660285173,0.012358259207391085
0.0,0.0,0.0,0.0,0.0,3.7999999999999687,0.4986663532397273,0.19193516290506507,0.22812015571352617,0.012693514402529341
0.0,0.0,0.0,0.0,0.0,3.8999999999999684,0.5117132052362088,0.1969909666993383,0.2340972173616933,0.013028787136098232
0.0,0.0,0.0,0.0,0.0,3.999999999999968,0.5247561322215084,0.20204720307686086,0.240072851418077,0.013364077401239642
0.0,0.0,0.0,0.0,0.0,4.099999999999968,0.5377951340773706,0.20710387276370185,0.24604705775418267,0.013699385191069084
0.0,0.0,0.0,0.0,0.0,4.199999999999967,0.5508302106879981,0.21216097648600546,0.2520198362423258,0.014034710498693788
0.0,0.0,0.0,0.0,0.0,4.299999999999967,0.5638613619399173,0.21721851496996025,0.2579911867555609,0.014370053317171267
0.0,0.0,0.0,0.0,0.0,4.399999999999967,0.5768885877221663,0.2222764889418232,0.2639611091677949,0.014705413639548155
0.0,0.0,0.0,0.0,0.0,4.499999999999966,0.5899118879261422,0.22733489912790072,0.26992960335361715,0.015040791458822736
0.0,0.0,0.0,0.0,0.0,4.599999999999966,0.6029312624456438,0.23239374625455655,0.2758966691885405,0.01537618676797848
0.0,0.0,0.0,0.0,0.0,4.6999999999999655,0.6159467111769032,0.2374530310481986,0.2818623065485326,0.015711599559967475
0.0,0.0,0.0,0.0,0.0,4.799999999999965,0.6289582340185333,0.24251275423530716,0.28782651531072645,0.016047029827711848
0.0,0.0,0.0,0.0,0.0,4.899999999999965,0.6419658308715199,0.24757291654239402,0.2937892953528518,0.016382477564100942
0.0,0.0,0.0,0.0,0.0,4.9999999999999645,0.6549695016393109,0.2526335186960293,0.29975064655336325,0.016717942761998096
